date,value,sensor_id,location_id,location_name,parameter
2016-12-23,672.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-24,327.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-25,278.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-26,361.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-27,441.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-28,568.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-29,451.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-30,484.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-12-31,566.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-01,435.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-01,249.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-01,242.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-01,237.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-01,211.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-01,138.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-07-01,158.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-08-01,152.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-09-01,115.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-10-01,168.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-01,253.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-01,255.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-13,274.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-14,203.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-15,177.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-16,122.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-17,135.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-18,133.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-19,116.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-20,235.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-21,358.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-22,223.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-23,179.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-24,240.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-25,93.6,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-26,39.9,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-27,86.6,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-28,119.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-29,177.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-30,180.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-31,133.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-02,208.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-02,224.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-02,139.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-02,111.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-07-02,177.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-08-02,171.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-09-02,152.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-10-02,178.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-02,206.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-02,180.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-13,265.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-14,221.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-15,319.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-16,331.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-19,145.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-20,136.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-21,142.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-22,123.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-23,105.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-24,105.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-25,136.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-26,132.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-27,243.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-28,245.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-03,218.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-03,100.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-03,130.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-03,150.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-03,153.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-03,212.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-07-03,136.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-08-03,108.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-09-03,82.8,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-10-03,78.9,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-03,100.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-03,101.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-13,119.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-14,164.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-15,178.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-16,162.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-17,141.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-18,178.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-19,195.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-20,200.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-21,194.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-22,218.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-23,208.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-24,126.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-25,140.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-26,140.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-27,201.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-28,184.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-29,123.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-30,145.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-31,140.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-04,109.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-04,87.2,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-04,111.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-04,110.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-04,143.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-04,404.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-07-04,221.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-08-04,86.6,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-09-04,102.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-10-04,117.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-04,132.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-04,172.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-13,270.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-14,209.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-15,237.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-16,307.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-17,266.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-18,146.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-19,174.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-20,296.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-21,274.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-22,270.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-23,110.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-24,103.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-25,76.5,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-26,168.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-27,161.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-28,188.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-29,174.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-30,98.9,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-05,162.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-05,197.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-05,185.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-05,293.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-05,217.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-05,192.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-07-05,235.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-08-05,245.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-09-05,211.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-10-05,139.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-05,326.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-05,245.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-13,239.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-14,329.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-15,307.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-16,263.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-17,204.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-18,311.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-19,254.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-20,444.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-21,454.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-22,351.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-23,240.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-24,226.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-25,296.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-26,331.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-27,233.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-28,228.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-31,181.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-06,288.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-06,228.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-06,301.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-06,285.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-06,143.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-06,241.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-13,311.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-14,175.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-15,115.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-16,89.2,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-17,216.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-18,232.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-19,84.6,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-20,89.8,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-21,116.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-22,152.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-23,243.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-24,327.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-25,362.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-26,279.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-27,129.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-28,94.2,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-29,95.2,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-06-30,225.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-07,225.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-07,253.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-13,254.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-14,218.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-15,199.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-16,153.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-17,145.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-18,101.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-19,176.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-20,212.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-21,221.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-22,203.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-23,214.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-24,211.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-25,241.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-26,200.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-27,141.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-28,174.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-29,174.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-30,161.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-01-12,165.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-02-12,212.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-03-12,208.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-04-12,167.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-05-12,120.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-07-12,123.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-08-12,19.7,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-09-12,191.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-10-12,206.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-11-12,201.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-12,218.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-13,234.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-14,230.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-15,198.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-16,178.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-17,212.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-18,227.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-19,444.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-20,471.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-21,243.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-22,200.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-23,326.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-24,357.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-25,364.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-26,311.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-27,364.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-28,326.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-29,363.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-30,349.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2017-12-31,286.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-01,344.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-01,325.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-03-01,382.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-04-01,379.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-05-01,410.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-06-01,276.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-07-01,241.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-08-01,362.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-09-01,248.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-10-01,199.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-11-01,266.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-12-01,344.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-13,277.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-14,232.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-15,235.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-16,400.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-17,478.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-18,390.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-19,290.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-20,299.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-21,367.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-22,272.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-23,197.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-24,166.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-25,222.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-26,280.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-27,253.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-28,268.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-29,194.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-30,199.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-31,240.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-01-02,184.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-02,159.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-03-02,165.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-04-02,203.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-05-02,156.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-06-02,143.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-07-02,267.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-09-02,311.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-10-02,250.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-11-02,120.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-12-02,158.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-13,114.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-14,130.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-15,191.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-16,191.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-17,181.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-18,219.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-19,242.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-20,300.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2018-02-21,234.0,13862,103,"Income Tax Office, Delhi - CPCB",pm10
2016-04-02,227.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-05-02,158.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-06-02,161.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-07-02,140.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-08-02,192.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-09-02,218.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-10-02,133.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-11-02,131.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-12-02,123.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-13,111.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-14,114.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-15,115.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-16,119.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-17,165.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-18,172.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-19,120.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-20,55.7,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-21,81.8,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-22,72.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-23,132.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-24,99.3,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-25,116.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-26,88.8,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-28,124.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-29,190.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-01-03,183.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-02-03,124.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-03,117.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-03,52.8,35,17,"R K Puram, Delhi - DPCC",pm25
2016-05-03,46.5,35,17,"R K Puram, Delhi - DPCC",pm25
2016-06-03,81.5,35,17,"R K Puram, Delhi - DPCC",pm25
2016-07-03,65.2,35,17,"R K Puram, Delhi - DPCC",pm25
2016-08-03,123.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-09-03,154.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-10-03,122.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-11-03,46.5,35,17,"R K Puram, Delhi - DPCC",pm25
2016-12-03,32.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-13,64.9,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-14,105.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-15,62.4,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-16,67.1,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-17,86.3,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-18,123.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-19,113.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-20,51.4,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-21,35.3,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-22,80.5,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-23,189.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-24,152.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-25,73.9,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-26,51.7,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-27,104.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-28,84.3,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-30,52.8,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-04,96.3,35,17,"R K Puram, Delhi - DPCC",pm25
2016-05-04,51.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-06-04,79.7,35,17,"R K Puram, Delhi - DPCC",pm25
2016-07-04,77.6,35,17,"R K Puram, Delhi - DPCC",pm25
2016-08-04,125.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-09-04,70.2,35,17,"R K Puram, Delhi - DPCC",pm25
2016-10-04,62.3,35,17,"R K Puram, Delhi - DPCC",pm25
2016-11-04,67.2,35,17,"R K Puram, Delhi - DPCC",pm25
2016-12-04,112.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-13,132.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-14,139.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-17,121.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-18,162.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-19,133.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-20,112.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-21,149.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-22,98.4,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-23,153.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-24,133.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-25,212.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-26,223.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-27,262.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-28,214.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-03-05,143.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-04-05,64.8,35,17,"R K Puram, Delhi - DPCC",pm25
2016-05-05,61.4,35,17,"R K Puram, Delhi - DPCC",pm25
2016-06-05,89.4,35,17,"R K Puram, Delhi - DPCC",pm25
2016-07-05,110.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-08-05,104.0,35,17,"R K Puram, Delhi - DPCC",pm25
2016-09-05,91.7,35,17,"R K Puram, Delhi - DPCC",pm25
